"","plotid","Date","species","cluster","tag","status","stemestdbh","stemslc","stemdbh2012","X","Y","dbh04","dbh05","dbh12","slc10","umcact10","osSR11","usSR11","cover11","rdays2010","amou2010","rsAvgPrec","rsTotPrec","rsAvgTmin","rsAvgTmax","slope","aspect","elev","tmi","psiAvg","d2c","rs10pBelow0","rs10pBelow10","rs10pBelow5","rs10pBelow4","rs10pBelow8","rs10p5_15","rs10p5_20","rs10p5_10","rs10p8_16","rs10p20_25","rs10p14_26","rs10p15_20","rs10pAbove18","rs10pAbove22","rs10pAbove26","rs10pAbove30","rs10p10_15","rs10avgTemp","rs10avgTmax","rs10avgTmin"
"579","BERGE01",2010-05-21,"UMCA","J","3616","Alive",2.599999905,11,2.7,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"580","BERGE01",2010-05-21,"UMCA","K","3617","Alive",11.89999962,17,12.5,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"581","BERGE01",2010-05-21,"UMCA","K","3618","Alive",11.39999962,8,12.3,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"582","BERGE01",2010-05-21,"UMCA","M","3619","Alive",8.300000191,7,9,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"583","BERGE01",2010-05-21,"UMCA","N","3620","Alive",13.80000019,6,14.9,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"584","BERGE01",2010-05-21,"UMCA","N","3621","Alive",4.800000191,33,2.4,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"585","BERGE01",2010-05-21,"UMCA","P","3622","Alive",26.70000076,9,28.5,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"586","BERGE01",2010-05-21,"UMCA","R","3623","Alive",8.399999619,4,8.8,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"587","BERGE01",2010-05-21,"UMCA","R","3624","Alive",6.099999905,13,7.5,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"588","BERGE01",2010-05-21,"UMCA","R","3625","Alive",3.200000048,16,3.3,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"589","BERGE01",2010-05-21,"UMCA","T","3626","Alive",8,123,9.1,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"590","BERGE01",2010-05-21,"UMCA","V","3627","Alive",6.5,66,7.5,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"591","BERGE01",2010-05-21,"UMCA","W","3628","Alive",10.39999962,82,10.7,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"592","BERGE01",2010-05-21,"UMCA","Y","3629","Alive",14.39999962,6,15.9,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"593","BERGE01",2010-05-21,"UMCA","Y","3630","Alive",3.099999905,0,8,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"594","BERGE01",2010-05-21,"UMCA","Z","3631","Alive",8.899999619,21,9,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"595","BERGE01",2010-05-21,"UMCA","BB","3632","Alive",10.19999981,32,11.7,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"596","BERGE01",2010-05-21,"UMCA","CC","3633","Alive",3.5,139,3.7,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"597","BERGE01",2010-05-21,"UMCA","DD","3634","Alive",9.100000381,32,9.5,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"598","BERGE01",2010-05-21,"UMCA","DD","3635","Alive",14.80000019,32,15.2,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"599","BERGE01",2010-05-21,"UMCA","DD","3636","Alive",2.099999905,52,3.6,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"600","BERGE01",2010-05-21,"UMCA","FF","3637","Alive",17.5,70,18.7,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"601","BERGE01",2010-05-21,"UMCA","II","3639","Alive",1.899999976,63,2.3,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"602","BERGE01",2010-05-21,"UMCA","KK","3642","Alive",2.5,70,3.3,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"603","BERGE01",2010-05-21,"UMCA","MM","3643","Alive",9.100000381,89,10,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"604","BERGE01",2010-05-21,"UMCA","NN","3644","Alive",4.800000191,47,5.1,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"605","BERGE01",2010-05-21,"UMCA","OO","3645","Alive",4.099999905,24,4.8,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"606","BERGE01",2010-05-21,"UMCA","OO","3646","Alive",12.89999962,40,14,537633,4246497,428.9,428.9,469.7,2168,51,6,13,75,87,33.9300003051758,138.250500142857,967.753501,4.429562,17.5572142857143,15.4520107026761,60.1269510803056,258.094055175781,8.75976955785128,4431.39636230469,27205.726679,0.004013301,0.613347093,0.075335397,0.037610366,0.368650384,0.824561404,0.902190116,0.538011696,0.55463823,0.021901158,0.129113634,0.077628712,0.043114322,0.00917326,0,0.004013301,0.286549708,9.67713198,13.4589433962264,6.58240566037736
"607","BOUV01",2010-05-15,"UMCA","A","1950","Alive",19.70000076,85,21.5,543187,4246863,94,113.7,105.7,215,4,4,13,79,81,29.9699993133545,109.248435428571,764.739048,4.66184757142857,17.6691522857143,2.23678979003589,289.839658929974,119.969718933105,9.12598811771255,4900.12451171875,25104.470848,0.017425198,0.576865757,0.168061447,0.12495701,0.402957698,0.68863923,0.786885246,0.40880431,0.47884902,0.0380603,0.170927433,0.098246016,0.074401009,0.022927892,0.003897742,0.017425198,0.279834919,9.613476098,15.7965801886792,4.30609905660377
"608","BOUV01",2010-05-15,"UMCA","A","808","Alive",26.5,79,13.4,543187,4246863,94,113.7,105.7,215,4,4,13,79,81,29.9699993133545,109.248435428571,764.739048,4.66184757142857,17.6691522857143,2.23678979003589,289.839658929974,119.969718933105,9.12598811771255,4900.12451171875,25104.470848,0.017425198,0.576865757,0.168061447,0.12495701,0.402957698,0.68863923,0.786885246,0.40880431,0.47884902,0.0380603,0.170927433,0.098246016,0.074401009,0.022927892,0.003897742,0.017425198,0.279834919,9.613476098,15.7965801886792,4.30609905660377
"609","BOUV01",2010-05-15,"UMCA","A","863","Alive",40.25,19,43,543187,4246863,94,113.7,105.7,215,4,4,13,79,81,29.9699993133545,109.248435428571,764.739048,4.66184757142857,17.6691522857143,2.23678979003589,289.839658929974,119.969718933105,9.12598811771255,4900.12451171875,25104.470848,0.017425198,0.576865757,0.168061447,0.12495701,0.402957698,0.68863923,0.786885246,0.40880431,0.47884902,0.0380603,0.170927433,0.098246016,0.074401009,0.022927892,0.003897742,0.017425198,0.279834919,9.613476098,15.7965801886792,4.30609905660377
"610","BOUV01",2010-05-15,"UMCA","A","874","Alive",27.25,32,27.8,543187,4246863,94,113.7,105.7,215,4,4,13,79,81,29.9699993133545,109.248435428571,764.739048,4.66184757142857,17.6691522857143,2.23678979003589,289.839658929974,119.969718933105,9.12598811771255,4900.12451171875,25104.470848,0.017425198,0.576865757,0.168061447,0.12495701,0.402957698,0.68863923,0.786885246,0.40880431,0.47884902,0.0380603,0.170927433,0.098246016,0.074401009,0.022927892,0.003897742,0.017425198,0.279834919,9.613476098,15.7965801886792,4.30609905660377
"611","BOUV02",2010-05-15,"UMCA","D","1952","Alive",19.60000038,14,21.2,543486,4246621,316.25,366.55,466.8,1622,40,7,15,84,82,28.7800006866455,115.416443571429,807.915105,4.65321414285714,17.5547901428571,21.2489668574892,268.095912766751,187.878265380859,4.90320012580678,4757.40812174479,24774.975158,0.001719789,0.527975235,0.055147902,0.028089888,0.282274708,0.805090576,0.908621876,0.472827333,0.60926393,0.031185508,0.17048842,0.1035313,0.065581289,0.018803027,0.001490484,0.001719789,0.332263242,10.49460433,15.1036839622642,7.08282547169811
"612","BOUV02",2010-05-15,"UMCA","C","1953","Alive",14.80000019,31,16.3,543486,4246621,316.25,366.55,466.8,1622,40,7,15,84,82,28.7800006866455,115.416443571429,807.915105,4.65321414285714,17.5547901428571,21.2489668574892,268.095912766751,187.878265380859,4.90320012580678,4757.40812174479,24774.975158,0.001719789,0.527975235,0.055147902,0.028089888,0.282274708,0.805090576,0.908621876,0.472827333,0.60926393,0.031185508,0.17048842,0.1035313,0.065581289,0.018803027,0.001490484,0.001719789,0.332263242,10.49460433,15.1036839622642,7.08282547169811
"613","BOUV02",2010-05-15,"UMCA","C","1954","Alive",13.10000038,20,14.5,543486,4246621,316.25,366.55,466.8,1622,40,7,15,84,82,28.7800006866455,115.416443571429,807.915105,4.65321414285714,17.5547901428571,21.2489668574892,268.095912766751,187.878265380859,4.90320012580678,4757.40812174479,24774.975158,0.001719789,0.527975235,0.055147902,0.028089888,0.282274708,0.805090576,0.908621876,0.472827333,0.60926393,0.031185508,0.17048842,0.1035313,0.065581289,0.018803027,0.001490484,0.001719789,0.332263242,10.49460433,15.1036839622642,7.08282547169811
"614","BOUV02",2010-05-15,"UMCA","P","364","Alive",3,18,2.9,543486,4246621,316.25,366.55,466.8,1622,40,7,15,84,82,28.7800006866455,115.416443571429,807.915105,4.65321414285714,17.5547901428571,21.2489668574892,268.095912766751,187.878265380859,4.90320012580678,4757.40812174479,24774.975158,0.001719789,0.527975235,0.055147902,0.028089888,0.282274708,0.805090576,0.908621876,0.472827333,0.60926393,0.031185508,0.17048842,0.1035313,0.065581289,0.018803027,0.001490484,0.001719789,0.332263242,10.49460433,15.1036839622642,7.08282547169811
"615","BOUV02",2010-05-15,"UMCA","CC","5267","Alive",0,13,11.8,543486,4246621,316.25,366.55,466.8,1622,40,7,15,84,82,28.7800006866455,115.416443571429,807.915105,4.65321414285714,17.5547901428571,21.2489668574892,268.095912766751,187.878265380859,4.90320012580678,4757.40812174479,24774.975158,0.001719789,0.527975235,0.055147902,0.028089888,0.282274708,0.805090576,0.908621876,0.472827333,0.60926393,0.031185508,0.17048842,0.1035313,0.065581289,0.018803027,0.001490484,0.001719789,0.332263242,10.49460433,15.1036839622642,7.08282547169811
"616","BOUV02",2010-05-15,"UMCA","M","548","Alive",6.5,27,6.8,543486,4246621,316.25,366.55,466.8,1622,40,7,15,84,82,28.7800006866455,115.416443571429,807.915105,4.65321414285714,17.5547901428571,21.2489668574892,268.095912766751,187.878265380859,4.90320012580678,4757.40812174479,24774.975158,0.001719789,0.527975235,0.055147902,0.028089888,0.282274708,0.805090576,0.908621876,0.472827333,0.60926393,0.031185508,0.17048842,0.1035313,0.065581289,0.018803027,0.001490484,0.001719789,0.332263242,10.49460433,15.1036839622642,7.08282547169811
"617","BOUV02",2010-05-15,"UMCA","U","550","Alive",4.75,29,6,543486,4246621,316.25,366.55,466.8,1622,40,7,15,84,82,28.7800006866455,115.416443571429,807.915105,4.65321414285714,17.5547901428571,21.2489668574892,268.095912766751,187.878265380859,4.90320012580678,4757.40812174479,24774.975158,0.001719789,0.527975235,0.055147902,0.028089888,0.282274708,0.805090576,0.908621876,0.472827333,0.60926393,0.031185508,0.17048842,0.1035313,0.065581289,0.018803027,0.001490484,0.001719789,0.332263242,10.49460433,15.1036839622642,7.08282547169811
"618","BOUV02",2010-05-15,"UMCA","D","551","Alive",8.75,53,8.3,543486,4246621,316.25,366.55,466.8,1622,40,7,15,84,82,28.7800006866455,115.416443571429,807.915105,4.65321414285714,17.5547901428571,21.2489668574892,268.095912766751,187.878265380859,4.90320012580678,4757.40812174479,24774.975158,0.001719789,0.527975235,0.055147902,0.028089888,0.282274708,0.805090576,0.908621876,0.472827333,0.60926393,0.031185508,0.17048842,0.1035313,0.065581289,0.018803027,0.001490484,0.001719789,0.332263242,10.49460433,15.1036839622642,7.08282547169811
"619","BOUV02",2010-05-15,"UMCA","D","556","Alive",7.5,73,7.4,543486,4246621,316.25,366.55,466.8,1622,40,7,15,84,82,28.7800006866455,115.416443571429,807.915105,4.65321414285714,17.5547901428571,21.2489668574892,268.095912766751,187.878265380859,4.90320012580678,4757.40812174479,24774.975158,0.001719789,0.527975235,0.055147902,0.028089888,0.282274708,0.805090576,0.908621876,0.472827333,0.60926393,0.031185508,0.17048842,0.1035313,0.065581289,0.018803027,0.001490484,0.001719789,0.332263242,10.49460433,15.1036839622642,7.08282547169811
"620","BOUV02",2010-05-15,"UMCA","B","801","Alive",4,45,NA,543486,4246621,316.25,366.55,466.8,1622,40,7,15,84,82,28.7800006866455,115.416443571429,807.915105,4.65321414285714,17.5547901428571,21.2489668574892,268.095912766751,187.878265380859,4.90320012580678,4757.40812174479,24774.975158,0.001719789,0.527975235,0.055147902,0.028089888,0.282274708,0.805090576,0.908621876,0.472827333,0.60926393,0.031185508,0.17048842,0.1035313,0.065581289,0.018803027,0.001490484,0.001719789,0.332263242,10.49460433,15.1036839622642,7.08282547169811
"621","BOUV02",2010-05-15,"UMCA","C","802","Alive",10.5,23,11.5,543486,4246621,316.25,366.55,466.8,1622,40,7,15,84,82,28.7800006866455,115.416443571429,807.915105,4.65321414285714,17.5547901428571,21.2489668574892,268.095912766751,187.878265380859,4.90320012580678,4757.40812174479,24774.975158,0.001719789,0.527975235,0.055147902,0.028089888,0.282274708,0.805090576,0.908621876,0.472827333,0.60926393,0.031185508,0.17048842,0.1035313,0.065581289,0.018803027,0.001490484,0.001719789,0.332263242,10.49460433,15.1036839622642,7.08282547169811
