"","plotid","species","year","live_count","live_avg_dbh","live_tot_dbh","dead_count","dead_avg_dbh","dead_tot_dbh","all_live_count","all_live_dbh","rel_dens","rel_dom","imp_value"
"1450","hood01","umca",2005,31,NA,NA,1,NA,NA,34,11.6,0.911764705882353,NA,NA
"1451","hood01","umca",2006,41,NA,NA,1,NA,NA,42,0,0.976190476190476,NA,NA
"1452","hood01","umca",2007,43,NA,NA,1,NA,NA,44,0,0.977272727272727,NA,NA
"1453","hood01","umca",2008,43,NA,NA,1,NA,NA,44,0,0.977272727272727,NA,NA
"1454","hood01","umca",2009,42,NA,NA,2,NA,NA,43,0,0.976744186046512,NA,NA
"1455","hood01","umca",2010,42,NA,NA,2,NA,NA,43,0,0.976744186046512,NA,NA
"1456","hood01","umca",2011,42,NA,NA,2,NA,NA,42,0,1,NA,NA
"1457","hood01","umca",2012,41,7.8,319.8,2,NA,NA,41,319.8,1,1,1
"1458","hood01","umca",2014,42,NA,NA,2,4.95,9.9,43,11.6,0.976744186046512,NA,NA
"1459","hood02","quag",2004,1,19.8,19.8,NA,NA,NA,58,19.8,0.0172413793103448,1,0.508620689655172
"1460","hood02","quag",2005,1,NA,NA,NA,NA,NA,64,101,0.015625,NA,NA
"1461","hood02","quag",2006,1,NA,NA,NA,NA,NA,55,0,0.0181818181818182,NA,NA
"1462","hood02","quag",2007,1,NA,NA,NA,NA,NA,56,0,0.0178571428571429,NA,NA
"1463","hood02","quag",2008,1,NA,NA,NA,NA,NA,54,0,0.0185185185185185,NA,NA
"1464","hood02","quag",2009,1,NA,NA,NA,NA,NA,55,0,0.0181818181818182,NA,NA
"1465","hood02","quag",2010,1,NA,NA,NA,NA,NA,55,0,0.0181818181818182,NA,NA
"1466","hood02","quag",2011,1,NA,NA,NA,NA,NA,55,0,0.0181818181818182,NA,NA
"1467","hood02","quag",2012,1,21.7,21.7,NA,NA,NA,57,391.6,0.0175438596491228,0.0554136874361593,0.0364787735426411
"1468","hood02","quag",2014,1,21.5,21.5,NA,NA,NA,63,495.7,0.0158730158730159,0.0433730078676619,0.0296230118703389
"1469","hood02","umca",2004,57,NA,NA,NA,NA,NA,58,19.8,0.982758620689655,NA,NA
"1470","hood02","umca",2005,57,NA,NA,NA,NA,NA,64,101,0.890625,NA,NA
"1471","hood02","umca",2006,54,NA,NA,3,NA,NA,55,0,0.981818181818182,NA,NA
"1472","hood02","umca",2007,55,NA,NA,1,NA,NA,56,0,0.982142857142857,NA,NA
"1473","hood02","umca",2008,53,NA,NA,2,NA,NA,54,0,0.981481481481482,NA,NA
"1474","hood02","umca",2009,54,NA,NA,3,NA,NA,55,0,0.981818181818182,NA,NA
"1475","hood02","umca",2010,54,NA,NA,3,NA,NA,55,0,0.981818181818182,NA,NA
"1476","hood02","umca",2011,54,NA,NA,2,NA,NA,55,0,0.981818181818182,NA,NA
"1477","hood02","umca",2012,56,6.60535714285714,369.9,2,7.1,14.2,57,391.6,0.982456140350877,0.944586312563841,0.963521226457359
"1478","hood02","umca",2014,57,6.62105263157895,377.4,2,7.25,14.5,63,495.7,0.904761904761905,0.761347589267702,0.833054747014804
"1479","hood03","lide",2004,1,3.3,3.3,1,11.1,11.1,35,616.7,0.0285714285714286,0.00535106210475109,0.0169612453380898
"1480","hood03","lide",2005,1,NA,NA,1,NA,NA,35,0,0.0285714285714286,NA,NA
"1481","hood03","lide",2006,1,NA,NA,1,NA,NA,34,0,0.0294117647058824,NA,NA
"1482","hood03","lide",2007,1,NA,NA,1,NA,NA,33,0,0.0303030303030303,NA,NA
"1483","hood03","lide",2008,1,NA,NA,1,NA,NA,32,0,0.03125,NA,NA
"1484","hood03","lide",2009,1,NA,NA,1,NA,NA,33,0,0.0303030303030303,NA,NA
"1485","hood03","lide",2010,1,NA,NA,1,NA,NA,30,0,0.0333333333333333,NA,NA
"1486","hood03","lide",2011,1,NA,NA,1,NA,NA,29,0,0.0344827586206897,NA,NA
"1487","hood03","lide",2012,1,3.7,3.7,1,NA,NA,34,603.6,0.0294117647058824,0.006129887342611,0.0177708260242467
"1488","hood03","lide",2014,2,3.85,7.7,1,10.6,10.6,39,621,0.0512820512820513,0.0123993558776167,0.031840703579834
"1489","hood03","quag",2004,1,6.1,6.1,1,4.4,4.4,35,616.7,0.0285714285714286,0.00989135722393384,0.0192313928976812
"1490","hood03","quag",2005,1,NA,NA,1,NA,NA,35,0,0.0285714285714286,NA,NA
"1491","hood03","quag",2006,1,NA,NA,1,NA,NA,34,0,0.0294117647058824,NA,NA
"1492","hood03","quag",2007,1,NA,NA,1,NA,NA,33,0,0.0303030303030303,NA,NA
"1493","hood03","quag",2008,1,NA,NA,1,NA,NA,32,0,0.03125,NA,NA
"1494","hood03","quag",2009,1,NA,NA,1,NA,NA,33,0,0.0303030303030303,NA,NA
"1495","hood03","quag",2010,1,NA,NA,1,NA,NA,30,0,0.0333333333333333,NA,NA
"1496","hood03","quag",2011,1,NA,NA,1,NA,NA,29,0,0.0344827586206897,NA,NA
"1497","hood03","quag",2012,1,6.2,6.2,1,4,4,34,603.6,0.0294117647058824,0.0102717031146455,0.0198417339102639
"1498","hood03","quag",2014,1,9,9,1,4.3,4.3,39,621,0.0256410256410256,0.0144927536231884,0.020066889632107
"1499","hood03","quag x quwi",2004,5,7.18,35.9,NA,NA,NA,35,616.7,0.142857142857143,0.0582130695638074,0.100535106210475
"1500","hood03","quag x quwi",2005,5,NA,NA,NA,NA,NA,35,0,0.142857142857143,NA,NA
"1501","hood03","quag x quwi",2006,5,NA,NA,NA,NA,NA,34,0,0.147058823529412,NA,NA
"1502","hood03","quag x quwi",2007,5,NA,NA,NA,NA,NA,33,0,0.151515151515152,NA,NA
"1503","hood03","quag x quwi",2008,5,NA,NA,NA,NA,NA,32,0,0.15625,NA,NA
"1504","hood03","quag x quwi",2009,5,NA,NA,NA,NA,NA,33,0,0.151515151515152,NA,NA
"1505","hood03","quag x quwi",2010,5,NA,NA,NA,NA,NA,30,0,0.166666666666667,NA,NA
"1506","hood03","quag x quwi",2011,4,NA,NA,1,NA,NA,29,0,0.137931034482759,NA,NA
"1507","hood03","quag x quwi",2012,4,6.525,26.1,1,8.8,8.8,34,603.6,0.117647058823529,0.0432405566600398,0.0804438077417846
"1508","hood03","quag x quwi",2014,8,6.2125,49.7,3,8.16666666666667,24.5,39,621,0.205128205128205,0.0800322061191626,0.142580205623684
"1509","hood03","quch",2004,18,26.0055555555556,468.1,NA,NA,NA,35,616.7,0.514285714285714,0.759040051889087,0.636662883087401
"1510","hood03","quch",2005,18,NA,NA,NA,NA,NA,35,0,0.514285714285714,NA,NA
"1511","hood03","quch",2006,17,NA,NA,1,NA,NA,34,0,0.5,NA,NA
"1512","hood03","quch",2007,16,NA,NA,2,NA,NA,33,0,0.484848484848485,NA,NA
"1513","hood03","quch",2008,16,NA,NA,2,NA,NA,32,0,0.5,NA,NA
"1514","hood03","quch",2009,16,NA,NA,2,NA,NA,33,0,0.484848484848485,NA,NA
"1515","hood03","quch",2010,15,NA,NA,3,NA,NA,30,0,0.5,NA,NA
"1516","hood03","quch",2011,15,NA,NA,3,NA,NA,29,0,0.517241379310345,NA,NA
"1517","hood03","quch",2012,16,28.76875,460.3,2,NA,NA,34,603.6,0.470588235294118,0.762591119946985,0.616589677620551
"1518","hood03","quch",2014,15,29.7933333333333,446.9,3,7.3,21.9,39,621,0.384615384615385,0.719645732689211,0.552130558652298
"1519","hood03","quwi",2004,5,5.7,28.5,NA,NA,NA,35,616.7,0.142857142857143,0.0462137181773958,0.0945354305172693
"1520","hood03","quwi",2005,5,NA,NA,NA,NA,NA,35,0,0.142857142857143,NA,NA
"1521","hood03","quwi",2006,5,NA,NA,NA,NA,NA,34,0,0.147058823529412,NA,NA
"1522","hood03","quwi",2007,5,NA,NA,NA,NA,NA,33,0,0.151515151515152,NA,NA
"1523","hood03","quwi",2008,4,NA,NA,NA,NA,NA,32,0,0.125,NA,NA
"1524","hood03","quwi",2009,5,NA,NA,NA,NA,NA,33,0,0.151515151515152,NA,NA
"1525","hood03","quwi",2010,3,NA,NA,2,NA,NA,30,0,0.1,NA,NA
"1526","hood03","quwi",2011,4,NA,NA,1,NA,NA,29,0,0.137931034482759,NA,NA
"1527","hood03","quwi",2012,7,4.21428571428571,29.5,1,8,8,34,603.6,0.205882352941176,0.0488734261100066,0.127377889525592
"1528","hood03","quwi",2014,9,4.82222222222222,43.4,NA,NA,NA,39,621,0.230769230769231,0.0698872785829308,0.150328254676081
"1529","hood03","umca",2004,5,14.96,74.8,NA,NA,NA,35,616.7,0.142857142857143,0.121290741041025,0.132073941949084
"1530","hood03","umca",2005,5,NA,NA,NA,NA,NA,35,0,0.142857142857143,NA,NA
"1531","hood03","umca",2006,5,NA,NA,NA,NA,NA,34,0,0.147058823529412,NA,NA
"1532","hood03","umca",2007,5,NA,NA,NA,NA,NA,33,0,0.151515151515152,NA,NA
"1533","hood03","umca",2008,5,NA,NA,NA,NA,NA,32,0,0.15625,NA,NA
"1534","hood03","umca",2009,5,NA,NA,NA,NA,NA,33,0,0.151515151515152,NA,NA
"1535","hood03","umca",2010,5,NA,NA,NA,NA,NA,30,0,0.166666666666667,NA,NA
"1536","hood03","umca",2011,4,NA,NA,1,NA,NA,29,0,0.137931034482759,NA,NA
"1537","hood03","umca",2012,5,15.56,77.8,NA,NA,NA,34,603.6,0.147058823529412,0.128893306825712,0.137976065177562
"1538","hood03","umca",2014,4,16.075,64.3,1,14,14,39,621,0.102564102564103,0.10354267310789,0.103053387835997
"1539","hood04","quch",2004,1,15.5,15.5,NA,NA,NA,12,279.8,0.0833333333333333,0.0553967119370979,0.0693650226352156
"1540","hood04","quch",2005,1,NA,NA,NA,NA,NA,22,205.1,0.0454545454545455,NA,NA
"1541","hood04","quch",2006,1,NA,NA,NA,NA,NA,12,0,0.0833333333333333,NA,NA
"1542","hood04","quch",2007,1,NA,NA,NA,NA,NA,11,0,0.0909090909090909,NA,NA
"1543","hood04","quch",2008,1,NA,NA,NA,NA,NA,11,0,0.0909090909090909,NA,NA
"1544","hood04","quch",2009,1,NA,NA,NA,NA,NA,11,0,0.0909090909090909,NA,NA
"1545","hood04","quch",2010,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"1546","hood04","quch",2011,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"1547","hood04","quke",2004,9,27.2777777777778,245.5,2,16.1,32.2,12,279.8,0.75,0.877412437455325,0.813706218727663
"1548","hood04","quke",2005,8,NA,NA,3,NA,NA,22,205.1,0.363636363636364,NA,NA
"1549","hood04","quke",2006,8,NA,NA,3,NA,NA,12,0,0.666666666666667,NA,NA
"1550","hood04","quke",2007,8,NA,NA,3,NA,NA,11,0,0.727272727272727,NA,NA
"1551","hood04","quke",2008,8,NA,NA,3,NA,NA,11,0,0.727272727272727,NA,NA
"1552","hood04","quke",2009,7,NA,NA,4,NA,NA,11,0,0.636363636363636,NA,NA
"1553","hood04","quke",2010,6,NA,NA,5,NA,NA,10,0,0.6,NA,NA
"1554","hood04","quke",2011,6,NA,NA,5,NA,NA,10,0,0.6,NA,NA
"1555","hood04","quke",2012,7,26.7714285714286,187.4,4,NA,NA,10,235.5,0.7,0.795753715498938,0.747876857749469
"1556","hood04","quke",2014,3,32.1666666666667,96.5,8,24.9,199.2,14,347.6,0.214285714285714,0.277617951668585,0.245951832977149
"1557","hood04","umca",2004,2,9.4,18.8,NA,NA,NA,12,279.8,0.166666666666667,0.0671908506075768,0.116928758637122
"1558","hood04","umca",2005,3,NA,NA,NA,NA,NA,22,205.1,0.136363636363636,NA,NA
"1559","hood04","umca",2006,3,NA,NA,NA,NA,NA,12,0,0.25,NA,NA
"1560","hood04","umca",2007,2,NA,NA,NA,NA,NA,11,0,0.181818181818182,NA,NA
"1561","hood04","umca",2008,2,NA,NA,NA,NA,NA,11,0,0.181818181818182,NA,NA
"1562","hood04","umca",2009,3,NA,NA,NA,NA,NA,11,0,0.272727272727273,NA,NA
"1563","hood04","umca",2010,3,NA,NA,NA,NA,NA,10,0,0.3,NA,NA
"1564","hood04","umca",2011,3,NA,NA,NA,NA,NA,10,0,0.3,NA,NA
"1565","hood04","umca",2012,3,16.0333333333333,48.1,NA,NA,NA,10,235.5,0.3,0.204246284501062,0.252123142250531
"1566","hood04","umca",2014,3,16.7,50.1,NA,NA,NA,14,347.6,0.214285714285714,0.144131185270426,0.17920844977807
"1567","hood05","lide",2004,13,28.8230769230769,374.7,1,5.3,5.3,61,696.1,0.213114754098361,0.538284729205574,0.375699741651967
"1568","hood05","lide",2005,13,NA,NA,1,NA,NA,59,0,0.220338983050847,NA,NA
"1569","hood05","lide",2006,13,NA,NA,1,NA,NA,62,0,0.209677419354839,NA,NA
"1570","hood05","lide",2007,13,NA,NA,1,NA,NA,62,0,0.209677419354839,NA,NA
"1571","hood05","lide",2008,13,NA,NA,1,NA,NA,62,0,0.209677419354839,NA,NA
"1572","hood05","lide",2009,12,NA,NA,2,NA,NA,60,0,0.2,NA,NA
"1573","hood05","lide",2010,12,NA,NA,2,NA,NA,61,0,0.19672131147541,NA,NA
"1574","hood05","lide",2011,11,NA,NA,3,NA,NA,54,0,0.203703703703704,NA,NA
"1575","hood05","lide",2012,11,33.3454545454545,366.8,3,NA,NA,58,706.3,0.189655172413793,0.519326065411298,0.354490618912546
"1576","hood05","lide",2014,11,34.2909090909091,377.2,3,15.3,45.9,58,734,0.189655172413793,0.513896457765668,0.35177581508973
"1577","hood05","quch",2004,3,10.8666666666667,32.6,NA,NA,NA,61,696.1,0.0491803278688525,0.0468323516736101,0.0480063397712313
"1578","hood05","quch",2005,3,NA,NA,NA,NA,NA,59,0,0.0508474576271186,NA,NA
"1579","hood05","quch",2006,3,NA,NA,NA,NA,NA,62,0,0.0483870967741935,NA,NA
"1580","hood05","quch",2007,3,NA,NA,NA,NA,NA,62,0,0.0483870967741935,NA,NA
"1581","hood05","quch",2008,3,NA,NA,NA,NA,NA,62,0,0.0483870967741935,NA,NA
"1582","hood05","quch",2009,3,NA,NA,NA,NA,NA,60,0,0.05,NA,NA
"1583","hood05","quch",2010,3,NA,NA,NA,NA,NA,61,0,0.0491803278688525,NA,NA
"1584","hood05","quch",2011,3,NA,NA,NA,NA,NA,54,0,0.0555555555555556,NA,NA
"1585","hood05","quch",2012,3,10.6333333333333,31.9,NA,NA,NA,58,706.3,0.0517241379310345,0.0451649440747558,0.0484445410028951
"1586","hood05","quch",2014,3,11.2,33.6,NA,NA,NA,58,734,0.0517241379310345,0.0457765667574932,0.0487503523442638
"1587","hood05","umca",2004,45,6.41777777777778,288.8,NA,NA,NA,61,696.1,0.737704918032787,0.414882919120816,0.576293918576801
"1588","hood05","umca",2005,43,NA,NA,2,NA,NA,59,0,0.728813559322034,NA,NA
"1589","hood05","umca",2006,46,NA,NA,2,NA,NA,62,0,0.741935483870968,NA,NA
"1590","hood05","umca",2007,46,NA,NA,2,NA,NA,62,0,0.741935483870968,NA,NA
"1591","hood05","umca",2008,46,NA,NA,2,NA,NA,62,0,0.741935483870968,NA,NA
"1592","hood05","umca",2009,45,NA,NA,3,NA,NA,60,0,0.75,NA,NA
"1593","hood05","umca",2010,46,NA,NA,3,NA,NA,61,0,0.754098360655738,NA,NA
"1594","hood05","umca",2011,40,NA,NA,9,NA,NA,54,0,0.740740740740741,NA,NA
"1595","hood05","umca",2012,44,6.99090909090909,307.6,6,4.1,24.6,58,706.3,0.758620689655172,0.435508990513946,0.597064840084559
"1596","hood05","umca",2014,44,7.34545454545455,323.2,8,3.45,27.6,58,734,0.758620689655172,0.440326975476839,0.599473832566006
"1597","hood07","quag",2004,15,21.1,316.5,3,13.5,40.5,22,332.1,0.681818181818182,0.953026196928636,0.817422189373409
"1598","hood07","quag",2005,14,NA,NA,4,NA,NA,20,0,0.7,NA,NA
"1599","hood07","quag",2006,13,NA,NA,5,NA,NA,19,0,0.684210526315789,NA,NA
"1600","hood07","quag",2007,13,NA,NA,5,NA,NA,19,0,0.684210526315789,NA,NA
"1601","hood07","quag",2008,12,NA,NA,6,NA,NA,19,0,0.631578947368421,NA,NA
"1602","hood07","quag",2009,11,NA,NA,6,NA,NA,17,0,0.647058823529412,NA,NA
"1603","hood07","quag",2010,10,NA,NA,7,NA,NA,17,0,0.588235294117647,NA,NA
"1604","hood07","quag",2011,12,NA,NA,6,NA,NA,18,0,0.666666666666667,NA,NA
"1605","hood07","quag",2012,12,NA,NA,6,NA,NA,18,0,0.666666666666667,NA,NA
"1606","hood07","quag",2014,11,23.8363636363636,262.2,7,12.9857142857143,90.9,26,643,0.423076923076923,0.407776049766718,0.415426486421821
"1607","hood07","umca",2004,7,2.22857142857143,15.6,NA,NA,NA,22,332.1,0.318181818181818,0.046973803071364,0.182577810626591
"1608","hood07","umca",2005,6,NA,NA,NA,NA,NA,20,0,0.3,NA,NA
"1609","hood07","umca",2006,6,NA,NA,NA,NA,NA,19,0,0.315789473684211,NA,NA
"1610","hood07","umca",2007,6,NA,NA,NA,NA,NA,19,0,0.315789473684211,NA,NA
"1611","hood07","umca",2008,7,NA,NA,NA,NA,NA,19,0,0.368421052631579,NA,NA
"1612","hood07","umca",2009,6,NA,NA,NA,NA,NA,17,0,0.352941176470588,NA,NA
"1613","hood07","umca",2010,7,NA,NA,NA,NA,NA,17,0,0.411764705882353,NA,NA
"1614","hood07","umca",2011,6,NA,NA,1,NA,NA,18,0,0.333333333333333,NA,NA
"1615","hood07","umca",2012,6,NA,NA,1,NA,NA,18,0,0.333333333333333,NA,NA
"1616","hood07","umca",2014,6,7.28333333333333,43.7,NA,NA,NA,26,643,0.230769230769231,0.0679626749611198,0.149365952865175
"1617","jlsp01","quag",2003,10,NA,NA,NA,NA,NA,10,0,1,NA,NA
"1618","jlsp01","quag",2005,8,16.875,135,2,31.15,62.3,14,144,0.571428571428571,0.9375,0.754464285714286
"1619","jlsp01","quag",2006,8,NA,NA,2,NA,NA,13,0,0.615384615384615,NA,NA
"1620","jlsp01","quag",2007,8,NA,NA,2,NA,NA,13,0,0.615384615384615,NA,NA
"1621","jlsp01","quag",2008,10,NA,NA,2,NA,NA,15,0,0.666666666666667,NA,NA
"1622","jlsp01","quag",2009,10,NA,NA,2,NA,NA,15,0,0.666666666666667,NA,NA
"1623","jlsp01","quag",2010,10,NA,NA,2,NA,NA,15,0,0.666666666666667,NA,NA
"1624","jlsp01","quag",2011,10,NA,NA,2,NA,NA,15,0,0.666666666666667,NA,NA
"1625","jlsp01","quag",2012,10,17.76,177.6,2,NA,NA,16,227.1,0.625,0.782034346103038,0.703517173051519
"1626","jlsp01","quag",2014,9,18.5444444444444,166.9,2,NA,NA,16,247.2,0.5625,0.675161812297735,0.618830906148867
"1627","jlsp01","umca",2004,5,7.32,36.6,NA,NA,NA,5,36.6,1,1,1
"1628","jlsp01","umca",2005,5,NA,NA,NA,NA,NA,14,144,0.357142857142857,NA,NA
"1629","jlsp01","umca",2006,5,NA,NA,NA,NA,NA,13,0,0.384615384615385,NA,NA
"1630","jlsp01","umca",2007,5,NA,NA,NA,NA,NA,13,0,0.384615384615385,NA,NA
"1631","jlsp01","umca",2008,5,NA,NA,NA,NA,NA,15,0,0.333333333333333,NA,NA
"1632","jlsp01","umca",2009,5,NA,NA,NA,NA,NA,15,0,0.333333333333333,NA,NA
"1633","jlsp01","umca",2010,5,NA,NA,NA,NA,NA,15,0,0.333333333333333,NA,NA
"1634","jlsp01","umca",2011,5,NA,NA,NA,NA,NA,15,0,0.333333333333333,NA,NA
"1635","jlsp01","umca",2012,6,8.25,49.5,NA,NA,NA,16,227.1,0.375,0.217965653896962,0.296482826948481
"1636","jlsp01","umca",2014,6,8.51666666666667,51.1,NA,NA,NA,16,247.2,0.375,0.206715210355987,0.290857605177994
"1637","jlsp02","quag",2003,8,NA,NA,NA,NA,NA,9,0,0.888888888888889,NA,NA
"1638","jlsp02","quag",2005,8,19.3375,154.7,NA,NA,NA,28,492.8,0.285714285714286,0.313920454545455,0.29981737012987
"1639","jlsp02","quag",2006,8,NA,NA,NA,NA,NA,10,0,0.8,NA,NA
"1640","jlsp02","quag",2007,8,NA,NA,NA,NA,NA,10,0,0.8,NA,NA
"1641","jlsp02","quag",2008,8,NA,NA,NA,NA,NA,10,0,0.8,NA,NA
"1642","jlsp02","quag",2009,8,NA,NA,NA,NA,NA,10,0,0.8,NA,NA
"1643","jlsp02","quag",2010,8,NA,NA,NA,NA,NA,11,0,0.727272727272727,NA,NA
"1644","jlsp02","quag",2011,8,NA,NA,NA,NA,NA,11,0,0.727272727272727,NA,NA
"1645","jlsp02","quag",2012,8,20.1625,161.3,NA,NA,NA,10,203.5,0.8,0.792628992628993,0.796314496314496
"1646","jlsp02","quag",2014,8,20.475,163.8,NA,NA,NA,19,305.8,0.421052631578947,0.535644211903205,0.478348421741076
"1647","jlsp02","quke",2003,1,NA,NA,NA,NA,NA,9,0,0.111111111111111,NA,NA
"1648","jlsp02","quke",2005,1,38.5,38.5,NA,NA,NA,28,492.8,0.0357142857142857,0.078125,0.0569196428571429
"1649","jlsp02","quke",2006,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"1650","jlsp02","quke",2007,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"1651","jlsp02","quke",2008,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"1652","jlsp02","quke",2009,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"1653","jlsp02","quke",2010,1,NA,NA,NA,NA,NA,11,0,0.0909090909090909,NA,NA
"1654","jlsp02","quke",2011,1,NA,NA,NA,NA,NA,11,0,0.0909090909090909,NA,NA
"1655","jlsp02","quke",2012,1,38.8,38.8,NA,NA,NA,10,203.5,0.1,0.190663390663391,0.145331695331695
"1656","jlsp02","quke",2014,1,38.8,38.8,NA,NA,NA,19,305.8,0.0526315789473684,0.126880313930674,0.089755946439021
"1657","jlsp02","umca",2004,1,1.8,1.8,NA,NA,NA,1,1.8,1,1,1
"1658","jlsp02","umca",2005,1,NA,NA,NA,NA,NA,28,492.8,0.0357142857142857,NA,NA
"1659","jlsp02","umca",2006,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"1660","jlsp02","umca",2007,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"1661","jlsp02","umca",2008,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"1662","jlsp02","umca",2009,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"1663","jlsp02","umca",2010,2,NA,NA,NA,NA,NA,11,0,0.181818181818182,NA,NA
"1664","jlsp02","umca",2011,2,NA,NA,NA,NA,NA,11,0,0.181818181818182,NA,NA
"1665","jlsp02","umca",2012,1,3.4,3.4,NA,NA,NA,10,203.5,0.1,0.0167076167076167,0.0583538083538084
"1666","jlsp02","umca",2014,2,2.05,4.1,NA,NA,NA,19,305.8,0.105263157894737,0.013407455853499,0.0593353068741179
"1667","jlsp03","lide",2005,1,1,1,NA,NA,NA,31,540.1,0.032258064516129,0.00185150897981855,0.0170547867479738
"1668","jlsp03","quke",2004,1,48.3,48.3,NA,NA,NA,19,289.7,0.0526315789473684,0.166724197445633,0.109677888196501
"1669","jlsp03","quke",2005,1,NA,NA,NA,NA,NA,31,540.1,0.032258064516129,NA,NA
"1670","jlsp03","quke",2006,1,NA,NA,NA,NA,NA,20,0,0.05,NA,NA
"1671","jlsp03","quke",2007,1,NA,NA,NA,NA,NA,20,0,0.05,NA,NA
"1672","jlsp03","quke",2008,1,NA,NA,NA,NA,NA,20,0,0.05,NA,NA
"1673","jlsp03","quke",2009,1,NA,NA,NA,NA,NA,20,0,0.05,NA,NA
"1674","jlsp03","quke",2010,1,NA,NA,NA,NA,NA,20,0,0.05,NA,NA
"1675","jlsp03","quke",2011,1,NA,NA,NA,NA,NA,20,0,0.05,NA,NA
"1676","jlsp03","quke",2012,1,50.2,50.2,NA,NA,NA,21,320.8,0.0476190476190476,0.156483790523691,0.102051419071369
"1677","jlsp03","quke",2014,1,50.3,50.3,NA,NA,NA,30,775.2,0.0333333333333333,0.0648864809081527,0.049109907120743
"1678","jlsp03","umca",2004,18,13.4111111111111,241.4,NA,NA,NA,19,289.7,0.947368421052632,0.833275802554367,0.890322111803499
"1679","jlsp03","umca",2005,18,NA,NA,NA,NA,NA,31,540.1,0.580645161290323,NA,NA
"1680","jlsp03","umca",2006,19,NA,NA,1,NA,NA,20,0,0.95,NA,NA
"1681","jlsp03","umca",2007,19,NA,NA,1,NA,NA,20,0,0.95,NA,NA
"1682","jlsp03","umca",2008,19,NA,NA,1,NA,NA,20,0,0.95,NA,NA
"1683","jlsp03","umca",2009,19,NA,NA,1,NA,NA,20,0,0.95,NA,NA
"1684","jlsp03","umca",2010,19,NA,NA,1,NA,NA,20,0,0.95,NA,NA
"1685","jlsp03","umca",2011,19,NA,NA,1,NA,NA,20,0,0.95,NA,NA
"1686","jlsp03","umca",2012,20,13.53,270.6,1,NA,NA,21,320.8,0.952380952380952,0.843516209476309,0.897948580928631
"1687","jlsp03","umca",2014,21,13.2285714285714,277.8,1,NA,NA,30,775.2,0.7,0.358359133126935,0.529179566563467
"1688","jlsp04","lide",2004,8,4.3125,34.5,NA,NA,NA,15,207.4,0.533333333333333,0.166345226615236,0.349839279974285
"1689","jlsp04","lide",2005,11,NA,NA,NA,NA,NA,26,477.5,0.423076923076923,NA,NA
"1690","jlsp04","lide",2006,8,NA,NA,1,NA,NA,16,0,0.5,NA,NA
"1691","jlsp04","lide",2007,9,NA,NA,2,NA,NA,17,0,0.529411764705882,NA,NA
"1692","jlsp04","lide",2008,11,NA,NA,2,NA,NA,19,0,0.578947368421053,NA,NA
"1693","jlsp04","lide",2009,9,NA,NA,2,NA,NA,16,0,0.5625,NA,NA
"1694","jlsp04","lide",2010,11,NA,NA,2,NA,NA,18,0,0.611111111111111,NA,NA
"1695","jlsp04","lide",2011,9,NA,NA,4,NA,NA,17,0,0.529411764705882,NA,NA
"1696","jlsp04","lide",2012,9,4,36,4,NA,NA,17,228.9,0.529411764705882,0.157273918741809,0.343342841723845
"1697","jlsp04","lide",2014,10,4.12,41.2,2,3.35,6.7,29,768.3,0.344827586206897,0.0536248861121958,0.199226236159546
"1698","jlsp04","quke",2004,1,37.2,37.2,NA,NA,NA,15,207.4,0.0666666666666667,0.179363548698168,0.123015107682417
"1699","jlsp04","quke",2005,1,NA,NA,NA,NA,NA,26,477.5,0.0384615384615385,NA,NA
"1700","jlsp04","quke",2006,1,NA,NA,NA,NA,NA,16,0,0.0625,NA,NA
"1701","jlsp04","quke",2007,1,NA,NA,NA,NA,NA,17,0,0.0588235294117647,NA,NA
"1702","jlsp04","quke",2008,1,NA,NA,NA,NA,NA,19,0,0.0526315789473684,NA,NA
"1703","jlsp04","quke",2009,1,NA,NA,NA,NA,NA,16,0,0.0625,NA,NA
"1704","jlsp04","quke",2010,1,NA,NA,NA,NA,NA,18,0,0.0555555555555556,NA,NA
"1705","jlsp04","quke",2011,1,NA,NA,NA,NA,NA,17,0,0.0588235294117647,NA,NA
"1706","jlsp04","quke",2012,1,40.4,40.4,NA,NA,NA,17,228.9,0.0588235294117647,0.17649628658803,0.117659907999897
"1707","jlsp04","quke",2014,1,39.2,39.2,NA,NA,NA,29,768.3,0.0344827586206897,0.0510217363009241,0.0427522474608069
"1708","jlsp04","umca",2004,6,22.6166666666667,135.7,NA,NA,NA,15,207.4,0.4,0.654291224686596,0.527145612343298
"1709","jlsp04","umca",2005,7,NA,NA,NA,NA,NA,26,477.5,0.269230769230769,NA,NA
"1710","jlsp04","umca",2006,7,NA,NA,NA,NA,NA,16,0,0.4375,NA,NA
"1711","jlsp04","umca",2007,7,NA,NA,NA,NA,NA,17,0,0.411764705882353,NA,NA
