"","plot","tag","dbh1","year_dbh1","dbh2","year_dbh2","delta_dbh"
"1484","HALOW02","4756",7.2,2012,5.3,2014,-1.9
"1485","HALOW02","3583",22.9,2004,23.6,2014,0.700000000000003
"1486","HALOW02","6937",28,2004,31,2014,3
"1487","HALOW02","3586",23.8,2004,25.6,2014,1.8
"1488","HALOW02","6733",2.5,2012,2.4,2014,-0.1
"1489","HALOW02","4511",6.4,2004,6.4,2014,0
"1490","HALOW02","3585",17.3,2004,20.2,2014,2.9
"1491","HALOW02","6935",39.2,2004,41.7,2014,2.5
"1492","HALOW02","3584",17.7,2004,21.5,2014,3.8
"1493","HALOW02","4510",16.8,2004,18.9,2014,2.1
"1494","HALOW02","4509",16,2004,18.1,2014,2.1
"1495","HALOW02","5274",4.3,2012,4.4,2014,0.100000000000001
"1496","HOOD01","495",2,2004,2.5,2014,0.5
"1497","HOOD01","4171",6.7,2004,7,2014,0.3
"1498","HOOD01","2411",5.5,2004,6.5,2014,1
"1499","HOOD01","2410",4.6,2004,5.1,2014,0.5
"1500","HOOD01","4170",10.8,2004,10.7,2014,-0.100000000000001
"1501","HOOD01","496",18.25,2004,19.2,2014,0.949999999999999
"1502","HOOD01","455",1.75,2004,2.3,2014,0.55
"1503","HOOD01","423",7.75,2004,7.9,2014,0.15
"1504","HOOD01","463b",1.75,2004,2,2014,0.25
"1505","HOOD01","480",5.5,2004,5.9,2014,0.4
"1506","HOOD01","470",3.25,2004,4,2014,0.75
"1507","HOOD01","4594",5.25,2004,19.8,2014,14.55
"1508","HOOD01","473b",1.75,2006,2.2,2014,0.45
"1509","HOOD01","477",7.5,2004,7.4,2014,-0.0999999999999996
"1510","HOOD01","471",3.5,2004,5,2014,1.5
"1511","HOOD01","6223",20,2011,21,2014,1
"1512","HOOD01","4877",3.6,2012,3.7,2014,0.1
"1513","HOOD01","4532",20.2,2012,20.7,2014,0.5
"1514","HOOD01","490",10.25,2004,11.4,2014,1.15
"1515","HOOD01","458",9,2004,13.5,2014,4.5
"1516","HOOD01","484",3.75,2004,4,2014,0.25
"1517","HOOD01","479",2.75,2004,3.3,2014,0.55
"1518","HOOD01","4596",9.4,2012,9.5,2014,0.0999999999999996
"1519","HOOD01","4595",12,2004,8.3,2014,-3.7
"1520","HOOD01","433b",11.25,2004,11.5,2014,0.25
"1521","HOOD01","1986",2.2,2009,3.1,2014,0.9
"1522","HOOD01","487b",9.75,2004,10.2,2014,0.449999999999999
"1523","HOOD01","478",7.25,2004,7.8,2014,0.55
"1524","HOOD01","959",13.75,2004,14.1,2014,0.35
"1525","HOOD01","481",16.25,2004,17.5,2014,1.25
"1526","HOOD01","464",2,2004,2.6,2014,0.6
"1527","HOOD01","461",5.5,2004,5.4,2014,-0.0999999999999996
"1528","HOOD01","4536",4,2004,4.9,2014,0.9
"1529","HOOD01","956",18.25,2004,20.9,2014,2.65
"1530","HOOD01","483",5.25,2004,2.9,2014,-2.35
"1531","HOOD01","4533",13.5,2004,13.7,2014,0.199999999999999
"1532","HOOD01","475",13,2004,13.2,2014,0.199999999999999
"1533","HOOD01","451b",9.5,2004,9.7,2014,0.199999999999999
"1534","HOOD01","489b",6.75,2004,7.4,2014,0.65
"1535","HOOD01","486",2,2004,9.5,2014,7.5
"1536","HOOD01","462",10,2004,11,2014,1
"1537","HOOD01","4537",10,2004,10.5,2014,0.5
"1538","HOOD01","446",8,2004,8.9,2014,0.9
"1539","HOOD01","4535",7.5,2004,7,2014,-0.5
"1540","HOOD01","435b",14.75,2004,15.7,2014,0.949999999999999
"1541","HOOD01","447",8,2004,5.2,2014,-2.8
"1542","HOOD01","120",3.75,2004,2.3,2014,-1.45
"1543","HOOD01","497",7,2004,8,2014,1
"1544","HOOD01","488",11.25,2004,12.2,2014,0.949999999999999
"1545","HOOD01","472b",4.1,2012,4.4,2014,0.300000000000001
"1546","HOOD01","452",8.5,2004,9.3,2014,0.800000000000001
"1547","HOOD01","954",5.25,2004,5.1,2014,-0.15
"1548","HOOD01","456",7.25,2004,8.5,2014,1.25
"1549","HOOD01","422",9.5,2004,17.5,2014,8
"1550","HOOD01","457b",2.5,2004,2,2014,-0.5
"1551","HOOD01","112",5.5,2004,10.7,2014,5.2
"1552","HOOD01","426",8.75,2004,9.8,2014,1.05
"1553","HOOD01","421b",17.25,2004,19.3,2014,2.05
"1554","HOOD01","964",8.25,2004,8.1,2014,-0.15
"1555","HOOD01","4563",9.1,2007,9.5,2014,0.4
"1556","HOOD01","428",12.25,2004,13.6,2014,1.35
"1557","HOOD01","104",13.5,2004,15.2,2014,1.7
"1558","HOOD01","3077",10.7,2004,12.3,2014,1.6
"1559","HOOD01","432b",15.25,2004,17,2014,1.75
"1560","HOOD01","921",7.25,2004,7,2014,-0.25
"1561","HOOD01","485",5,2004,3.5,2014,-1.5
"1562","HOOD01","450",13,2004,13.1,2014,0.0999999999999996
"1563","HOOD01","436b",9,2004,10,2014,1
"1564","HOOD01","453",13.25,2004,14.2,2014,0.949999999999999
"1565","HOOD01","4854",2.3,2007,2.5,2014,0.2
"1566","HOOD01","4864",2.7,2007,2.8,2014,0.0999999999999996
"1567","HOOD01","491",9.25,2004,8.6,2014,-0.65
"1568","HOOD01","493",13.5,2004,13.4,2014,-0.0999999999999996
"1569","HOOD01","438",1.75,2004,2.3,2014,0.55
"1570","HOOD01","4534",2.9,2004,2.7,2014,-0.2
"1571","HOOD01","439",8.75,2004,8,2014,-0.75
"1572","HOOD02","444b",6,2004,7.6,2014,1.6
"1573","HOOD02","925",15.5,2004,16.4,2014,0.899999999999999
"1574","HOOD02","901",14.25,2004,15.5,2014,1.25
"1575","HOOD02","443",4.75,2004,4.5,2014,-0.25
"1576","HOOD02","462b",11.5,2004,12,2014,0.5
"1577","HOOD02","459",2.5,2004,3,2014,0.5
"1578","HOOD02","111",4.25,2004,4.9,2014,0.65
"1579","HOOD02","7295",6,2012,6.2,2014,0.2
"1580","HOOD02","425b",3.25,2004,2.5,2014,-0.75
"1581","HOOD02","440",2.25,2004,2.4,2014,0.15
"1582","HOOD02","445",12.75,2004,13.4,2014,0.65
"1583","HOOD02","489",2.5,2004,3.2,2014,0.7
"1584","HOOD02","474b",2.5,2004,3.2,2014,0.7
"1585","HOOD02","4710",4.5,2009,5,2014,0.5
"1586","HOOD02","478b",8,2004,7.7,2014,-0.3
"1587","HOOD02","128",6.5,2004,6.5,2014,0
"1588","HOOD02","4876",3.3,2012,3.3,2014,0
"1589","HOOD02","4880",3.1,2012,3.3,2014,0.2
"1590","HOOD02","473",2.75,2004,3,2014,0.25
"1591","HOOD02","418",1.25,2004,3.9,2014,2.65
"1592","HOOD02","116",3,2004,2.8,2014,-0.2
"1593","HOOD02","113",5.75,2004,6.1,2014,0.35
"1594","HOOD02","937",1,2004,2.7,2014,1.7
"1595","HOOD02","429b",1.5,2004,2.3,2014,0.8
"1596","HOOD02","479b",8.25,2004,8.9,2014,0.65
"1597","HOOD02","487",6.5,2004,6.7,2014,0.2
"1598","HOOD02","454b",3.75,2004,4.2,2014,0.45
"1599","HOOD02","1000",1.5,2004,2.9,2014,1.4
"1600","HOOD02","484b",3,2004,3.4,2014,0.4
"1601","HOOD02","910",8.75,2004,7.4,2014,-1.35
"1602","HOOD02","981",8.5,2004,8.7,2014,0.199999999999999
"1603","HOOD02","4538",11.25,2004,12,2014,0.75
"1604","HOOD02","465b",8.25,2004,8.3,2014,0.0500000000000007
"1605","HOOD02","914",12,2004,12.5,2014,0.5
"1606","HOOD02","955",2.25,2004,3.5,2014,1.25
"1607","HOOD02","923",15.75,2004,17,2014,1.25
"1608","HOOD02","971",7.5,2004,6.9,2014,-0.6
"1609","HOOD02","938",13.25,2004,14,2014,0.75
"1610","HOOD02","903",8,2004,8.4,2014,0.4
"1611","HOOD02","911",7.5,2004,10,2014,2.5
"1612","HOOD02","118",2.25,2004,3.3,2014,1.05
"1613","HOOD02","105",8.25,2004,9.2,2014,0.949999999999999
"1614","HOOD02","909",7.5,2004,11.7,2014,4.2
"1615","HOOD02","480b",12.5,2004,12.8,2014,0.300000000000001
"1616","HOOD02","500",9.5,2004,11.9,2014,2.4
"1617","HOOD02","2407",19.8,2004,21.5,2014,1.7
"1618","HOOD02","6174",NA,NA,2.3,2014,NA
"1619","HOOD02","927",9,2004,8.6,2014,-0.4
"1620","HOOD02","125",8.25,2004,8.5,2014,0.25
"1621","HOOD02","123",13.5,2004,8.9,2014,-4.6
"1622","HOOD02","117",9.5,2004,9.3,2014,-0.199999999999999
"1623","HOOD02","7208",2.2,2012,2.1,2014,-0.1
"1624","HOOD02","967",5,2004,4.9,2014,-0.0999999999999996
"1625","HOOD02","961",3.5,2012,3.5,2014,0
"1626","HOOD02","4169",3.9,2004,4.4,2014,0.5
"1627","HOOD02","455b",3,2004,3.5,2014,0.5
"1628","HOOD02","494",3.75,2004,4.5,2014,0.75
"1629","HOOD02","946",2.25,2004,2.2,2014,-0.0499999999999998
"1630","HOOD02","966",9.75,2004,10,2014,0.25
"1631","HOOD02","101",8,2004,8,2014,0
"1632","HOOD02","442",1.75,2004,2.6,2014,0.85
"1633","HOOD02","127",1.75,2004,3.1,2014,1.35
"1634","HOOD02","987",10.75,2004,11.8,2014,1.05
"1635","HOOD02","490b",2.2,2004,2.4,2014,0.2
"1636","HOOD02","498b",5,2004,4.8,2014,-0.2
"1637","HOOD02","122",7.75,2004,8.2,2014,0.449999999999999
"1638","HOOD02","972",0.75,2004,2.6,2014,1.85
"1639","HOOD02","933",6,2004,4.2,2014,-1.8
"1640","HOOD02","427",4.5,2004,4.6,2014,0.0999999999999996
"1641","HOOD02","471b",4.25,2004,5,2014,0.75
"1642","HOOD02","908",3.25,2004,4.4,2014,1.15
"1643","HOOD03","4670",3.9,2004,8.1,2014,4.2
"1644","HOOD03","5807",NA,NA,8.3,2014,NA
"1645","HOOD03","5805",NA,NA,6.7,2014,NA
"1646","HOOD03","2041",11.1,2004,10.6,2014,-0.5
"1647","HOOD03","2036",8.5,2004,8,2014,-0.5
"1648","HOOD03","2040",3.3,2004,4.3,2014,1
"1649","HOOD03","5804",NA,NA,4.5,2014,NA
"1650","HOOD03","2039",3.8,2004,3.5,2014,-0.3
"1651","HOOD03","2037",4.8,2004,4.5,2014,-0.3
"1652","HOOD03","2038",5,2004,4.7,2014,-0.3
"1653","HOOD03","2034",7.5,2004,7,2014,-0.5
"1654","HOOD03","5811",NA,NA,3.4,2014,NA
"1655","HOOD03","2035",9.1,2004,13.8,2014,4.7
"1656","HOOD03","5806",NA,NA,5.5,2014,NA
"1657","HOOD03","2042",6.4,2004,7,2014,0.6
"1658","HOOD03","5843",NA,NA,4.5,2014,NA
"1659","HOOD03","5808",NA,NA,6.8,2014,NA
"1660","HOOD03","5803",NA,NA,5.4,2014,NA
"1661","HOOD03","6158",3.2,2012,2.8,2014,-0.4
"1662","HOOD03","6140",3.1,2012,2.9,2014,-0.2
"1663","HOOD03","6139",3.2,2012,3.2,2014,0
"1664","HOOD03","2026",38.2,2004,38.9,2014,0.699999999999996
"1665","HOOD03","2025",32,2004,34.5,2014,2.5
"1666","HOOD03","2031",4.4,2004,4.3,2014,-0.100000000000001
"1667","HOOD03","2028",8.5,2004,8.8,2014,0.300000000000001
"1668","HOOD03","2030",4.9,2004,4.5,2014,-0.4
"1669","HOOD03","2027",5.9,2004,6.2,2014,0.3
"1670","HOOD03","2029",7.5,2004,6,2014,-1.5
"1671","HOOD03","2020",30.5,2004,32.1,2014,1.6
"1672","HOOD03","2022",14.8,2004,14.4,2014,-0.4
"1673","HOOD03","2023",34,2004,38.8,2014,4.8
"1674","HOOD03","2019",10,2004,10.9,2014,0.9
"1675","HOOD03","2024",25.3,2004,18.4,2014,-6.9
"1676","HOOD03","2021",27.2,2004,27.4,2014,0.199999999999999
"1677","HOOD03","2033",7.4,2004,4,2014,-3.4
"1678","HOOD03","2032",6.1,2004,9,2014,2.9
"1679","HOOD03","1435",41.7,2004,36.3,2014,-5.40000000000001
"1680","HOOD03","4673",19,2004,18.7,2014,-0.300000000000001
"1681","HOOD03","2018",14.7,2004,14.9,2014,0.200000000000001
"1682","HOOD03","2015",42,2004,43.6,2014,1.6
"1683","HOOD03","2017",20.7,2004,21.3,2014,0.600000000000001
"1684","HOOD03","1434",33,2004,35.5,2014,2.5
"1685","HOOD03","2016",41,2004,43,2014,2
"1686","HOOD03","1433",14.6,2004,11.5,2014,-3.1
"1687","HOOD03","2014",33.5,2004,36.3,2014,2.8
"1688","HOOD03","126",11,2006,11.6,2014,0.6
"1689","HOOD03","6313",16,2006,18.6,2014,2.6
"1690","HOOD03","4676",8.1,2004,8.8,2014,0.700000000000001
"1691","HOOD03","4675",3.8,2004,4.6,2014,0.8
"1692","HOOD03","4674",15.3,2004,17.4,2014,2.1
"1693","HOOD03","4672",22.5,2004,23.6,2014,1.1
"1694","HOOD03","4671",14.2,2004,14,2014,-0.199999999999999
"1695","HOOD04","2134",39.2,2004,45.5,2014,6.3
"1696","HOOD04","4679",9,2004,11,2014,2
"1697","HOOD04","2135",22.3,2004,22.2,2014,-0.100000000000001
"1698","HOOD04","5810",NA,NA,13.9,2014,NA
"1699","HOOD04","108",25.1,2012,26,2014,0.899999999999999
"1700","HOOD04","6314",22.5,2006,25.8,2014,3.3
"1701","HOOD04","2145",7.2,2004,7.3,2014,0.0999999999999996
"1702","HOOD04","4680",9.8,2004,13.1,2014,3.3
"1703","HOOD04","4677",13,2004,14.4,2014,1.4
"1704","HOOD04","4678",19.7,2004,24.9,2014,5.2
"1705","HOOD04","2133",21.8,2004,27.4,2014,5.6
"1706","HOOD04","2142",23.5,2004,25,2014,1.5
"1707","HOOD04","4681",13.2,2004,14.3,2014,1.1
"1708","HOOD04","2136",23.1,2004,24,2014,0.899999999999999
"1709","HOOD04","2144",15.5,2004,16.5,2014,1
"1710","HOOD04","2143",34.5,2004,30,2014,-4.5
"1711","HOOD04","2141",31.3,2004,35.6,2014,4.3
"1712","HOOD04","2140",27.8,2004,32.4,2014,4.6
"1713","HOOD04","2139",22,2004,23.6,2014,1.6
"1714","HOOD04","2138",17.7,2004,14,2014,-3.7
"1715","HOOD04","2137",14.5,2004,16,2014,1.5
"1716","HOOD05","3415",3.7,2004,3.8,2014,0.0999999999999996
"1717","HOOD05","3428",3.4,2004,3.5,2014,0.1
"1718","HOOD05","3426",7.2,2004,7.3,2014,0.0999999999999996
"1719","HOOD05","3425",1.6,2004,2.6,2014,1
"1720","HOOD05","3424",4.8,2004,4.5,2014,-0.3
"1721","HOOD05","3423",4.4,2004,4.5,2014,0.0999999999999996
"1722","HOOD05","3419",6.3,2004,8.3,2014,2
"1723","HOOD05","3418",6.1,2004,6.7,2014,0.600000000000001
"1724","HOOD05","3416",6.4,2004,6.7,2014,0.3
"1725","HOOD05","3414",5.7,2004,6.4,2014,0.7
"1726","HOOD05","3413",5.3,2004,5.9,2014,0.600000000000001
"1727","HOOD05","3412",2.9,2004,3.2,2014,0.3
"1728","HOOD05","3411",1.6,2004,2.1,2014,0.5
"1729","HOOD05","3409",11.3,2004,12.4,2014,1.1
"1730","HOOD05","7319",3.4,2012,11,2014,7.6
"1731","HOOD05","3408",14.4,2004,17.2,2014,2.8
"1732","HOOD05","3407",0.9,2004,3.1,2014,2.2
"1733","HOOD05","3406",7.7,2004,9,2014,1.3
"1734","HOOD05","2011",15.6,2004,16.2,2014,0.6
"1735","HOOD05","3417",4.1,2004,3.8,2014,-0.3
"1736","HOOD05","3457",2.4,2004,3.1,2014,0.7
"1737","HOOD05","3451",11.2,2004,12.6,2014,1.4
"1738","HOOD05","3452",2.4,2004,2.5,2014,0.1
"1739","HOOD05","3453",7.9,2004,8.7,2014,0.799999999999999
"1740","HOOD05","3454",3.6,2004,3.9,2014,0.3
"1741","HOOD05","3430",4.1,2004,3.8,2014,-0.3
"1742","HOOD05","3456",3.3,2004,3.1,2014,-0.2
"1743","HOOD05","3447",2.8,2004,3.2,2014,0.4
"1744","HOOD05","3458",2.2,2004,2.2,2014,0
"1745","HOOD05","3460",3.8,2004,3.9,2014,0.1
"1746","HOOD05","3461",1.5,2004,2,2014,0.5
"1747","HOOD05","3462",4,2004,3.8,2014,-0.2
"1748","HOOD05","3471",6,2004,5.3,2014,-0.7
"1749","HOOD05","3472",4.6,2004,4.4,2014,-0.199999999999999
"1750","HOOD05","3455",2.8,2004,2.7,2014,-0.0999999999999996
"1751","HOOD05","3448",12.7,2004,13.4,2014,0.700000000000001
"1752","HOOD05","3475",13.8,2004,19.3,2014,5.5
"1753","HOOD05","3444",5,2004,4.7,2014,-0.3
"1754","HOOD05","3443",11.7,2004,13.9,2014,2.2
"1755","HOOD05","3442",11.6,2004,14,2014,2.4
"1756","HOOD05","3440",11.1,2004,13.1,2014,2
"1757","HOOD05","3438",11.8,2004,13.2,2014,1.4
"1758","HOOD05","3437",12.9,2004,14.6,2014,1.7
"1759","HOOD05","3435",5.7,2004,6.1,2014,0.399999999999999
"1760","HOOD05","4858",3.2,2012,3.6,2014,0.4
"1761","HOOD05","3434",13.2,2004,13.3,2014,0.100000000000001
"1762","HOOD05","3433",6.2,2004,7.3,2014,1.1
"1763","HOOD05","3432",3.9,2004,4.1,2014,0.2
"1764","HOOD05","3431",10.1,2004,10.5,2014,0.4
"1765","HOOD05","3450",5,2004,4.7,2014,-0.3
"1766","HOOD05","2007",47.9,2004,52.1,2014,4.2
"1767","HOOD05","3473",5.7,2004,6.1,2014,0.399999999999999
"1768","HOOD05","2001",12.1,2004,17.5,2014,5.4
"1769","HOOD05","2002",7.1,2004,8.4,2014,1.3
"1770","HOOD05","2003",5.3,2004,5,2014,-0.3
"1771","HOOD05","2004",41.8,2004,48.2,2014,6.40000000000001
"1772","HOOD05","2399",18.6,2004,11.6,2014,-7
"1773","HOOD05","2006",37.7,2004,45.3,2014,7.59999999999999
"1774","HOOD05","2398",38,2004,48.2,2014,10.2
"1775","HOOD05","2008",27.6,2004,31.5,2014,3.9
"1776","HOOD05","2012",11,2004,11.9,2014,0.9
"1777","HOOD05","2013",8.6,2004,8.7,2014,0.0999999999999996
"1778","HOOD05","1961",23.7,2005,23.9,2014,0.199999999999999
"1779","HOOD05","1962",4.3,2005,6.4,2014,2.1
"1780","HOOD05","5802",NA,NA,3.4,2014,NA
"1781","HOOD05","2005",28.1,2004,29.3,2014,1.2
"1782","HOOD05","3470",3.6,2012,3.4,2014,-0.2
"1783","HOOD05","3439",5.5,2004,5,2014,-0.5
"1784","HOOD05","3476",5.7,2004,5.9,2014,0.2
"1785","HOOD05","3477",6.9,2004,7.7,2014,0.8
"1786","HOOD05","3478",1.8,2004,2,2014,0.2
"1787","HOOD05","6312",7.2,2006,6.5,2014,-0.7
"1788","HOOD05","2400",42,2004,47.5,2014,5.5
"1789","HOOD05","3469",3.1,2012,3.9,2014,0.8
"1790","HOOD05","3474",4.5,2004,4.6,2014,0.0999999999999996
"1791","HOOD05","3468",2.8,2012,2.8,2014,0
"1792","HOOD05","5845",NA,NA,2.3,2014,NA
"1793","HOOD05","5844",NA,NA,5.9,2014,NA
"1794","HOOD05","2009",11.1,2004,10.2,2014,-0.9
"1795","HOOD05","2010",5.9,2004,7.2,2014,1.3
"1796","HOOD05","2397",54.2,2004,57.9,2014,3.7
"1797","HOOD05","6327",7.4,2006,6.9,2014,-0.5
"1798","HOOD05","3441",14.2,2004,17,2014,2.8
"1799","HOOD07","2405",39.7,2004,35.7,2014,-4
"1800","HOOD07","6014",NA,NA,4.4,2014,NA
"1801","HOOD07","2199",17,2004,12.2,2014,-4.8
"1802","HOOD07","2198",18.2,2004,18.5,2014,0.300000000000001
"1803","HOOD07","2197",17.1,2004,16.7,2014,-0.400000000000002
"1804","HOOD07","2196",11,2004,9.7,2014,-1.3
"1805","HOOD07","2195",18,2004,19.6,2014,1.6
"1806","HOOD07","2194",13.4,2004,11.7,2014,-1.7
"1807","HOOD07","2193",31.6,2004,35.7,2014,4.1
"1808","HOOD07","2200",13.3,2004,13,2014,-0.300000000000001
"1809","HOOD07","2190",16.2,2004,14.8,2014,-1.4
"1810","HOOD07","2191",24.6,2004,25.7,2014,1.1
"1811","HOOD07","6011",14.8,2012,14.2,2014,-0.600000000000001
"1812","HOOD07","6017",7.9,2004,7.6,2014,-0.300000000000001
"1813","HOOD07","6015",7.4,2004,7.2,2014,-0.2
"1814","HOOD07","4857",3.5,2012,3.7,2014,0.2
"1815","HOOD07","3811",8.3,2004,7.8,2014,-0.500000000000001
"1816","HOOD07","6012",6.1,2012,6.4,2014,0.300000000000001
"1817","HOOD07","6016",2,2012,2,2014,0
"1818","HOOD07","2192",21,2004,20.7,2014,-0.300000000000001
"1819","HOOD07","2402",22.5,2004,30.1,2014,7.6
"1820","HOOD07","2403",28.4,2004,29.5,2014,1.1
"1821","HOOD07","2404",15,2004,15.7,2014,0.699999999999999
"1822","HOOD07","2406",22.7,2004,22.8,2014,0.100000000000001
"1823","HOOD07","2189",11.2,2004,12,2014,0.800000000000001
"1824","HOOD07","2401",16.1,2004,9,2014,-7.1
"1825","HOOD07","3807",12.4,2004,13,2014,0.6
"1826","JLSP01","1644",2,2008,2.5,2014,0.5
"1827","JLSP01","744",13.4,2005,18.3,2014,4.9
"1828","JLSP01","741",4.4,2005,5,2014,0.6
"1829","JLSP01","740",5.1,2005,5.5,2014,0.4
"1830","JLSP01","1645",2,2008,2.1,2014,0.1
"1831","JLSP01","751",2.5,2004,4.2,2014,1.7
"1832","JLSP01","4338",7.3,2004,9.2,2014,1.9
"1833","JLSP01","742",3.8,2004,5.2,2014,1.4
"1834","JLSP01","4339",5.9,2004,6.4,2014,0.5
"1835","JLSP01","4340",9.1,2004,12.1,2014,3
"1836","JLSP01","7400",3.1,2012,3.5,2014,0.4
"1837","JLSP01","4341",10.5,2004,14.7,2014,4.2
"1838","JLSP01","746",50.4,2005,55.5,2014,5.1
"1839","JLSP01","745",25.3,2005,33.9,2014,8.6
"1840","JLSP01","747",18.6,2005,26.8,2014,8.2
"1841","JLSP01","743",12.2,2005,17.3,2014,5.1
"1842","JLSP02","4194",1.8,2004,2,2014,0.2
"1843","JLSP02","733",29.8,2005,31.5,2014,1.7
"1844","JLSP02","787",16.7,2005,18.2,2014,1.5
"1845","JLSP02","788",12.3,2005,16.5,2014,4.2
"1846","JLSP02","792",26.7,2005,29.1,2014,2.4
"1847","JLSP02","795",38.5,2005,38.8,2014,0.299999999999997
"1848","JLSP02","734",22.9,2005,23.3,2014,0.400000000000002
"1849","JLSP02","735",21.4,2005,21.5,2014,0.100000000000001
"1850","JLSP02","799",5.5,2005,4.3,2014,-1.2
"1851","JLSP02","732",19.4,2005,19.4,2014,0
"1852","JLSP02","4194",1.8,2004,2.1,2014,0.3
"1853","JLSP03","4794",2.2,2006,3.9,2014,1.7
"1854","JLSP03","5894",NA,NA,2,2014,NA
"1855","JLSP03","6728",NA,NA,2.1,2014,NA
"1856","JLSP03","4312",42.6,2004,44,2014,1.4
"1857","JLSP03","1988",11.2,2005,13,2014,1.8
"1858","JLSP03","4323",14.3,2004,14.9,2014,0.6
"1859","JLSP03","4320",22.5,2004,25.7,2014,3.2
"1860","JLSP03","5676",15.3,2012,15.5,2014,0.199999999999999
"1861","JLSP03","6237",3.2,2012,3.2,2014,0
"1862","JLSP03","4324",32.3,2004,35.4,2014,3.1
"1863","JLSP03","4314",2,2004,4.1,2014,2.1
"1864","JLSP03","7537",NA,NA,7,2014,NA
"1865","JLSP03","4315",14.6,2004,16.4,2014,1.8
"1866","JLSP03","4313",8.4,2004,7.9,2014,-0.5
"1867","JLSP03","4316",9.2,2004,11,2014,1.8
"1868","JLSP03","2099",1.5,2004,2,2014,0.5
"1869","JLSP03","4317",15,2004,26.7,2014,11.7
"1870","JLSP03","4318",3.4,2004,3.6,2014,0.2
"1871","JLSP03","4319",6.8,2004,8.9,2014,2.1
"1872","JLSP03","2098",48.3,2004,50.3,2014,2
"1873","JLSP03","4307",12.9,2004,13.1,2014,0.199999999999999
"1874","JLSP03","4793",2.5,2006,4.9,2014,2.4
"1875","JLSP03","4309",27.9,2004,28.5,2014,0.600000000000001
"1876","JLSP03","4308",2.5,2004,3,2014,0.5
"1877","JLSP03","4400",5.7,2004,6,2014,0.3
"1878","JLSP03","4306",23.6,2004,25,2014,1.4
"1879","JLSP03","4304",4.1,2004,4.2,2014,0.100000000000001
"1880","JLSP03","4302",7,2004,8.1,2014,1.1
"1881","JLSP03","4301",9.6,2004,9.2,2014,-0.4
"1882","JLSP03","4172",11.6,2004,11.9,2014,0.300000000000001
"1883","JLSP03","4305",46.5,2004,46.6,2014,0.100000000000001
"1884","JLSP03","2100",6.8,2004,7.9,2014,1.1
"1885","JLSP04","4332",34,2004,31,2014,-3
"1886","JLSP04","7795",NA,NA,2,2014,NA
"1887","JLSP04","5887",NA,NA,7,2014,NA
"1888","JLSP04","1987",8.4,2005,8.5,2014,0.0999999999999996
"1889","JLSP04","4331",27,2004,15.8,2014,-11.2
"1890","JLSP04","4330",11.4,2004,12.2,2014,0.799999999999999
"1891","JLSP04","4329",14,2004,14.3,2014,0.300000000000001
"1892","JLSP04","4328",24,2004,27,2014,3
"1893","JLSP04","4327",25,2004,29.3,2014,4.3
"1894","JLSP04","4326",15.4,2004,18.9,2014,3.5
"1895","JLSP04","4325",19.8,2004,20.5,2014,0.699999999999999
"1896","JLSP04","4333",27.5,2004,33.2,2014,5.7
"1897","JLSP04","2205",2.6,2004,3.4,2014,0.8
"1898","JLSP04","4826",2,2011,2.7,2014,0.7
"1899","JLSP04","6238",2.9,2012,2.9,2014,0
"1900","JLSP04","5900",6.8,2011,9.1,2014,2.3
"1901","JLSP04","1930",1,2005,2.5,2014,1.5
"1902","JLSP04","4334",2,2012,2,2014,0
"1903","JLSP04","1641",2.4,2008,2.2,2014,-0.2
"1904","JLSP04","2204",6.6,2004,6.4,2014,-0.199999999999999
"1905","JLSP04","2203",4.4,2004,4.7,2014,0.3
"1906","JLSP04","5677",2.1,2012,3.2,2014,1.1
"1907","JLSP04","2208",8.3,2004,12.1,2014,3.8
"1908","JLSP04","4173",22.9,2012,23,2014,0.100000000000001
"1909","JLSP04","2206",2.5,2004,4,2014,1.5
"1910","JLSP04","2207",37.2,2004,39.2,2014,2
"1911","JLSP04","1640",2.1,2008,2.4,2014,0.3
"1912","JLSP04","6794",NA,NA,2.3,2014,NA
"1913","JLSP05","4233",96.1,2004,101.7,2014,5.60000000000001
"1914","JLSP05","4231",51.2,2004,28.3,2014,-22.9
"1915","JLSP05","4234",40.9,2004,42.5,2014,1.6
"1916","JLSP05","4228",43.4,2004,48.1,2014,4.7
"1917","JLSP05","4356",47,2004,52.6,2014,5.6
"1918","JLSP05","4209",56.8,2004,67.5,2014,10.7
"1919","JLSP05","4232",29.4,2004,48.2,2014,18.8
"1920","JLSP05","4357",14,2004,14.8,2014,0.800000000000001
"1921","JLSP05","4365",25.6,2004,25.9,2014,0.299999999999997
"1922","JLSP05","4366",38.6,2004,38.7,2014,0.100000000000001
"1923","JLSP05","4367",18.7,2004,18.5,2014,-0.199999999999999
"1924","JLSP05","5664",5.1,2012,5.5,2014,0.4
"1925","JLSP05","4230",34.7,2004,34.2,2014,-0.5
"1926","JLSP05","4364",55.6,2004,65.5,2014,9.9
"1927","JLSP05","5663",3.1,2012,3.2,2014,0.1
"1928","JLSP05","4363",4.6,2004,5.5,2014,0.9
"1929","JLSP05","4362",11.6,2004,11.5,2014,-0.0999999999999996
"1930","JLSP05","4212",7.2,2004,3.9,2014,-3.3
"1931","JLSP05","4211",3.2,2004,5.5,2014,2.3
"1932","JLSP05","4361",29.5,2004,28.7,2014,-0.800000000000001
"1933","JLSP05","4360",45.2,2004,49,2014,3.8
